"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
24.5,102,74,-2.67490514616941
24.5,102,75,-2.82719444761233
24.5,102,76,-2.97564696056077
24.5,102,77,-3.12016360048306
24.5,102,78,-3.26066616529825
24.5,102,79,-3.3970977987001
24.5,102,80,-3.52942320374641
24.5,102,81,-3.65762860757028
24.5,102,82,-3.78172148470727
24.5,102,83,-3.9017300527554
24.5,102,84,-4.01770255961607
24.5,102,85,-4.12970638617747
24.5,102,86,-4.23782699182779
24.5,102,87,-4.34216673252762
24.5,102,88,-4.4428435823008
24.5,102,89,-4.53998978896245
24.5,102,90,-4.63375049379258
24.5,102,91,-4.72428234283044
24.5,102,92,-4.81175211469002
24.5,102,93,-4.89633538647825
24.5,102,94,-4.97821525573645
24.5,102,95,-5.05758113251356
24.5,102,96,-5.13462761188952
24.5,102,97,-5.20955343364358
24.5,102,98,-5.2825605324195
24.5,102,99,-5.35385317875957
24.5,102,100,-5.42363720881086
24.5,102,101,-5.4921193383725
24.5,102,102,-5.5595065552462
24.5,102,103,-5.62600558255095
24.5,102,104,-5.69182240472579
24.5,102,105,-5.75716184732264
24.5,102,106,-5.8222272013274
24.5,102,107,-5.88721988258423
24.5,102,108,-5.95233911687681
24.5,102,109,-6.01778164128777
24.5,102,110,-6.08374141256398
24.5,102,111,-6.15040931331767
24.5,102,112,-6.21797284695547
24.5,102,113,-6.28661581221918
24.5,102,114,-6.35651794812157
24.5,102,115,-6.42785453985045
24.5,102,116,-6.50079597588572
24.5,102,117,-6.57550724612221
24.5,102,118,-6.65214737021853
24.5,102,119,-6.73086874470576
24.5,102,120,-6.81181639660592
24.5,102,121,-6.89512713044981
24.5,102,122,-6.98092855468054
24.5,102,123,-7.06933797252617
24.5,102,124,-7.16046112158316
24.5,102,125,-7.25439074565066
24.5,102,126,-7.35120498189974
24.5,102,127,-7.45096554638863
24.5,102,128,-7.55371570142129
24.5,102,129,-7.6594779895199
24.5,102,130,-7.76825172112347
24.5,102,131,-7.88001020688993
24.5,102,132,-7.99469773109169
24.5,102,133,-8.11222627056286
24.5,102,134,-8.23247197456405
24.5,102,135,-8.35527143542234
24.5,102,136,-8.48041779856067
24.5,102,137,-8.60765678420533
24.5,102,138,-8.73668272219324
24.5,102,139,-8.86713473618424
24.5,102,140,-8.9985932540708
24.5,102,141,-9.13057706664631
24.5,102,142,-9.26254120483766
24.5,102,143,-9.39387595392353
24.5,102,144,-9.52390736642277
24.5,102,145,-9.65189966719191
24.5,102,146,-9.77705995632483
24.5,102,147,-9.89854559783158
24.5,102,148,-10.0154746243222
24.5,102,149,-10.1269393805139
24.5,102,150,-10.2320234649493
24.5,102,151,-10.3298218093653
24.5,102,152,-10.4194634668534
24.5,102,153,-10.500136382234
24.5,102,154,-10.5711131211393
24.5,102,155,-10.6317762776083
24.5,102,156,-10.6816421072068
24.5,102,157,-10.7203808838713
24.5,102,158,-10.7478325812177
24.5,102,159,-10.7640167393574
24.5,102,160,-10.7691357770479
24.5,102,161,-10.7635715021161
24.5,102,162,-10.7478750984567
24.5,102,163,-10.7227513571292
24.5,102,164,-10.6890383108411
24.5,102,165,-10.6476836825757
24.5,102,166,-10.599719652558
24.5,102,167,-10.5462373909574
24.5,102,168,-10.4883626250718
24.5,102,169,-10.4272332497457
24.5,102,170,-10.3639796920763
24.5,102,171,-10.2997084450453
24.5,102,172,-10.2354889191851
24.5,102,173,-10.1723435449987
24.5,102,174,-10.1112408992078
24.5,102,175,-10.0530915240828
24.5,102,176,-9.99874605449925
24.5,102,177,-9.94899525233733
24.5,102,178,-9.90457156193455
24.5,102,179,-9.86615183372588
24.5,102,180,-9.83436090767323
24.5,103,0,7.05927299163272
24.5,103,1,7.04039598496281
24.5,103,2,7.01766393347148
24.5,103,3,6.99107156678074
24.5,103,4,6.96061498200199
24.5,103,5,6.92629161800452
24.5,103,6,6.88810023195499
24.5,103,7,6.84604087864358
24.5,103,8,6.80011489314148
24.5,103,9,6.75032487736172
24.5,103,10,6.69667469112302
24.5,103,11,6.63916944834191
24.5,103,12,6.57781551900265
24.5,103,13,6.51262053757584
24.5,103,14,6.4435934185754
24.5,103,15,6.37074437995837
24.5,103,16,6.29408497508261
24.5,103,17,6.21362813394301
24.5,103,18,6.12938821440729
24.5,103,19,6.04138106416596
24.5,103,20,5.94962409409838
24.5,103,21,5.85413636373648
24.5,103,22,5.754938679479
24.5,103,23,5.65205370617195
24.5,103,24,5.54550609262391
24.5,103,25,5.43532261156761
24.5,103,26,5.32153231451028
24.5,103,27,5.20416670183474
24.5,103,28,5.08325990841858
24.5,103,29,4.95884890492955
24.5,103,30,4.83097371483022
24.5,103,31,4.69967764698144
24.5,103,32,4.5650075435714
24.5,103,33,4.42701404291172
24.5,103,34,4.2857518564335
24.5,103,35,4.14128005898034
24.5,103,36,3.99366239123051
24.5,103,37,3.84296757278435
24.5,103,38,3.68926962412192
24.5,103,39,3.532648195269
24.5,103,40,3.37318889860379
24.5,103,41,3.21098364279153
24.5,103,42,3.04613096434907
24.5,103,43,2.87873635281662
24.5,103,44,2.70891256495385
24.5,103,45,2.53677992278355
24.5,103,46,2.36246658968914
24.5,103,47,2.18610881813903
24.5,103,48,2.00785116197781
24.5,103,49,1.82784664560671
24.5,103,50,1.64625688179753
24.5,103,51,1.46325212937161
24.5,103,52,1.27901128155901
24.5,103,53,1.09372177557136
24.5,103,54,0.90757941381258
24.5,103,55,0.720788087261201
24.5,103,56,0.533559391930009
24.5,103,57,0.34611212998979
24.5,103,58,0.158671688176656
24.5,103,59,-0.028530712476393
24.5,103,60,-0.215258899705802
24.5,103,61,-0.401272767736703
24.5,103,62,-0.586329428817522
24.5,103,63,-0.770184494640545
24.5,103,64,-0.952593480279682
24.5,103,65,-1.13331331957022
24.5,103,66,-1.31210397699088
24.5,103,67,-1.48873013722317
24.5,103,68,-1.66296294982015
24.5,103,69,-1.83458180299444
24.5,103,70,-2.00337609762649
24.5,103,71,-2.16914699038523
24.5,103,72,-2.33170907351824
24.5,103,73,-2.49089195855254
24.5,103,74,-2.64654173195247
24.5,103,75,-2.79852225275524
24.5,103,76,-2.9467162653346
24.5,103,77,-3.0910263046455
24.5,103,78,-3.23137537643108
24.5,103,79,-3.36770740072047
24.5,103,80,-3.49998741325645
24.5,103,81,-3.6282015259809
24.5,103,82,-3.75235665407433
24.5,103,83,-3.87248002300449
24.5,103,84,-3.98861847432752
24.5,103,85,-4.10083759338565
24.5,103,86,-4.20922068540268
24.5,103,87,-4.31386762869796
24.5,103,88,-4.41489363479905
24.5,103,89,-4.51242794517153
24.5,103,90,-4.6066124931991
24.5,103,91,-4.69760055807841
24.5,103,92,-4.78555543461442
24.5,103,93,-4.87064913970231
24.5,103,94,-4.95306117275312
24.5,103,95,-5.03297734364654
24.5,103,96,-5.11058867813981
24.5,103,97,-5.18609040716635
24.5,103,98,-5.25968104323043
24.5,103,99,-5.33156154422527
24.5,103,100,-5.40193456251744
24.5,103,101,-5.47100377507345
24.5,103,102,-5.53897328874982
24.5,103,103,-5.60604711360358
24.5,103,104,-5.67242869616815
24.5,103,105,-5.73832050403216
24.5,103,106,-5.80392365270103
24.5,103,107,-5.86943756555811
24.5,103,108,-5.93505965771671
24.5,103,109,-6.00098503461489
24.5,103,110,-6.06740619630316
24.5,103,111,-6.13451273846855
24.5,103,112,-6.20249104129255
24.5,103,113,-6.27152393722462
24.5,103,114,-6.3417903486466
24.5,103,115,-6.41346488618851
24.5,103,116,-6.48671739812548
24.5,103,117,-6.56171246083201
24.5,103,118,-6.63860879969867
24.5,103,119,-6.71755862923226
24.5,103,120,-6.79870690028124
24.5,103,121,-6.88219044147412
24.5,103,122,-6.96813698106328
24.5,103,123,-7.05666403447296
24.5,103,124,-7.14787764201929
24.5,103,125,-7.2418709405793
24.5,103,126,-7.33872255254125
24.5,103,127,-7.43849477530392
24.5,103,128,-7.54123155508545
24.5,103,129,-7.64695623007404
24.5,103,130,-7.75566903028507
24.5,103,131,-7.86734432522844
24.5,103,132,-7.98192761605707
24.5,103,133,-8.09933227676063
24.5,103,134,-8.21943605976251
24.5,103,135,-8.34207739560585
24.5,103,136,-8.46705153494464
24.5,103,137,-8.59410660442727
24.5,103,138,-8.72293967680204
24.5,103,139,-8.85319298996872
24.5,103,140,-8.98445048960234
24.5,103,141,-9.11623491456938
24.5,103,142,-9.2480056918717
24.5,103,143,-9.37915795523853
24.5,103,144,-9.50902304410828
24.5,103,145,-9.63687087117344
24.5,103,146,-9.76191455867506
24.5,103,147,-9.88331772655336
24.5,103,148,-10.0002047591183
24.5,103,149,-10.1116742717401
24.5,103,150,-10.2168158388728
24.5,103,151,-10.3147298289368
24.5,103,152,-10.4045499280514
24.5,103,153,-10.4854676417151
24.5,103,154,-10.5567577707086
24.5,103,155,-10.6178036033005
24.5,103,156,-10.6681203930887
24.5,103,157,-10.7073756400356
24.5,103,158,-10.7354047887647
24.5,103,159,-10.7522212099432
24.5,103,160,-10.7580197194573
24.5,103,161,-10.7531733734852
24.5,103,162,-10.7382237950121
24.5,103,163,-10.7138657716928
24.5,103,164,-10.6809272556052
24.5,103,165,-10.6403461494198
24.5,103,166,-10.5931453623552
24.5,103,167,-10.5404075696309
24.5,103,168,-10.4832509380357
24.5,103,169,-10.4228068271274
24.5,103,170,-10.3602001832869
24.5,103,171,-10.2965330510357
24.5,103,172,-10.2328713622679
24.5,103,173,-10.1702349478833
24.5,103,174,-10.1095905557411
24.5,103,175,-10.0518475534036
24.5,103,176,-9.99785593756572
24.5,103,177,-9.94840625504805
24.5,103,178,-9.90423105250116
24.5,103,179,-9.86600750384159
24.5,103,180,-9.83436090767323
24.5,104,0,7.05927299163272
24.5,104,1,7.04048756738934
24.5,104,2,7.01784912624734
24.5,104,3,6.99135254433344
24.5,104,4,6.96099409327574
24.5,104,5,6.92677141397735
24.5,104,6,6.88868349259868
24.5,104,7,6.84673063927137
24.5,104,8,6.80091447009449
24.5,104,9,6.75123789299072
24.5,104,10,6.69770509802667
24.5,104,11,6.64032155282638
24.5,104,12,6.57909400372988
24.5,104,13,6.51403048336938
24.5,104,14,6.44514032535279
24.5,104,15,6.37243418675786
24.5,104,16,6.29592407914945
24.5,104,17,6.21562340883638
24.5,104,18,6.13154702708323
24.5,104,19,6.04371129098396
24.5,104,20,5.95213413569024
24.5,104,21,5.85683515866456
24.5,104,22,5.75783571659782
24.5,104,23,5.65515903559167
24.5,104,24,5.54883033515667
24.5,104,25,5.43887696651782
24.5,104,26,5.325328565648
24.5,104,27,5.2082172213667
24.5,104,28,5.08757765874462
24.5,104,29,4.96344743794361
24.5,104,30,4.83586716849357
24.5,104,31,4.70488073886309
24.5,104,32,4.57053556101561
24.5,104,33,4.43288282945696
24.5,104,34,4.29197779406982
24.5,104,35,4.14788004579516
24.5,104,36,4.00065381395628
24.5,104,37,3.85036827372601
24.5,104,38,3.69709786190965
24.5,104,39,3.54092259885283
24.5,104,40,3.38192841388365
24.5,104,41,3.22020747126032
24.5,104,42,3.05585849312024
24.5,104,43,2.88898707541377
24.5,104,44,2.71970599226015
24.5,104,45,2.54813548358754
24.5,104,46,2.37440352032277
24.5,104,47,2.19864604078759
24.5,104,48,2.02100715135306
24.5,104,49,1.84163928381728
24.5,104,50,1.66070330142788
24.5,104,51,1.47836854499458
24.5,104,52,1.29481281015997
24.5,104,53,1.11022224665414
24.5,104,54,0.92479117028879
24.5,104,55,0.738721778592536
24.5,104,56,0.552223761393006
24.5,104,57,0.365513798357713
24.5,104,58,0.178814936553088
24.5,104,59,-0.00764415749536624
24.5,104,60,-0.193630074935838
24.5,104,61,-0.378905672375452
24.5,104,62,-0.563231209139751
24.5,104,63,-0.746365609813838
24.5,104,64,-0.928067844535537
24.5,104,65,-1.1080984159299
24.5,104,66,-1.28622093785742
24.5,104,67,-1.46220378742819
24.5,104,68,-1.63582180816757
24.5,104,69,-1.80685803897911
24.5,104,70,-1.97510544081735
24.5,104,71,-2.14036859093594
24.5,104,72,-2.30246531337807
24.5,104,73,-2.46122821415966
24.5,104,74,-2.61650609045662
24.5,104,75,-2.76816518508519
24.5,104,76,-2.9160902606419
24.5,104,77,-3.06018547176368
24.5,104,78,-3.20037501893647
24.5,104,79,-3.33660357292078
24.5,104,80,-3.46883646493213
24.5,104,81,-3.59705964393891
24.5,104,82,-3.72127940853804
24.5,104,83,-3.84152192656379
24.5,104,84,-3.95783256063124
24.5,104,85,-4.07027502200879
24.5,104,86,-4.17893037840538
24.5,104,87,-4.28389594336166
24.5,104,88,-4.38528407592815
24.5,104,89,-4.4832209192368
24.5,104,90,-4.57784510551717
24.5,104,91,-4.66930645320957
24.5,104,92,-4.7577646792495
24.5,104,93,-4.8433881465202
24.5,104,94,-4.92635266307714
24.5,104,95,-5.00684034621414
24.5,104,96,-5.0850385609239
24.5,104,97,-5.161138938939
24.5,104,98,-5.23533648142789
24.5,104,99,-5.30782874564178
24.5,104,100,-5.37881511340696
24.5,104,101,-5.44849613735666
24.5,104,102,-5.51707295919169
24.5,104,103,-5.58474679303081
24.5,104,104,-5.65171846602261
24.5,104,105,-5.71818800779574
24.5,104,106,-5.7843542799716
24.5,104,107,-5.85041463679885
24.5,104,108,-5.91656460793804
24.5,104,109,-5.98299759447755
24.5,104,110,-6.04990456935055
24.5,104,111,-6.11747377340743
24.5,104,112,-6.18589039844287
24.5,104,113,-6.25533624845415
24.5,104,114,-6.32598937029449
24.5,104,115,-6.39802364466685
24.5,104,116,-6.47160832807018
24.5,104,117,-6.54690753585681
24.5,104,118,-6.6240796559898
24.5,104,119,-6.70327668240876
24.5,104,120,-6.78464345613885
24.5,104,121,-6.86831680143062
24.5,104,122,-6.9544245433317
24.5,104,123,-7.04308439220805
24.5,104,124,-7.13440267991228
24.5,104,125,-7.22847293161743
24.5,104,126,-7.32537425690032
24.5,104,127,-7.42516954360353
24.5,104,128,-7.5279034385022
24.5,104,129,-7.63360010007269
24.5,104,130,-7.74226071097957
24.5,104,131,-7.8538607416096
24.5,104,132,-7.9683469614991
24.5,104,133,-8.08563420331457
24.5,104,134,-8.20560189472145
24.5,104,135,-8.32809038763318
24.5,104,136,-8.45289713262807
24.5,104,137,-8.57977276938064
24.5,104,138,-8.70841723229477
24.5,104,139,-8.8384760044215
24.5,104,140,-8.96953669204868
24.5,104,141,-9.10112613626121
24.5,104,142,-9.23270832454778
24.5,104,143,-9.36368341218232
24.5,104,144,-9.49338820509306
24.5,104,145,-9.62109848695352
24.5,104,146,-9.74603358522856
24.5,104,147,-9.86736355440272
24.5,104,148,-9.98421929953824
24.5,104,149,-10.0957058604547
24.5,104,150,-10.2009189199573
24.5,104,151,-10.29896438799
24.5,104,152,-10.3889806548976
24.5,104,153,-10.4701628189678
24.5,104,154,-10.5417879047399
24.5,104,155,-10.6032398368611
24.5,104,156,-10.6540327615192
24.5,104,157,-10.693831252644
24.5,104,158,-10.7224660304074
24.5,104,159,-10.7399440625846
24.5,104,160,-10.7464522981328
24.5,104,161,-10.7423547558428
24.5,104,162,-10.7281832002842
24.5,104,163,-10.7046221166775
24.5,104,164,-10.6724890858083
24.5,104,165,-10.6327119166493
24.5,104,166,-10.5863039987249
24.5,104,167,-10.5343392938934
24.5,104,168,-10.4779282238801
24.5,104,169,-10.4181954638472
24.5,104,170,-10.3562603655634
24.5,104,171,-10.2932204446241
24.5,104,172,-10.2301381042471
24.5,104,173,-10.1680305522499
24.5,104,174,-10.1078627063086
24.5,104,175,-10.0505427754662
24.5,104,176,-9.99692014727332
24.5,104,177,-9.94778519086837
24.5,104,178,-9.90387059669117
24.5,104,179,-9.86585390379452
24.5,104,180,-9.83436090767323
24.5,105,0,7.05927299163272
24.5,105,1,7.04058437114201
24.5,105,2,7.01804493912302
24.5,105,3,6.99164972949227
24.5,105,4,6.96139520107831
24.5,105,5,6.92727921090737
24.5,105,6,6.8893009896262
24.5,105,7,6.84746111959192
24.5,105,8,6.80176151618538
24.5,105,9,6.7522054129308
24.5,105,10,6.69879735103049
24.5,105,11,6.64154317394685
24.5,105,12,6.58045002768611
24.5,105,13,6.51552636745771
24.5,105,14,6.44678197139896
24.5,105,15,6.37422796206725
24.5,105,16,6.29787683640938
24.5,105,17,6.21774250492081
24.5,105,18,6.13384034070384
24.5,105,19,6.04618723912471
24.5,105,20,5.95480168875286
24.5,105,21,5.85970385424132
24.5,105,22,5.76091567177476
24.5,105,23,5.65846095767012
24.5,105,24,5.55236553066326
24.5,105,25,5.44265734835357
24.5,105,26,5.32936665820482
24.5,105,27,5.2125261634153
24.5,105,28,5.09217120387116
24.5,105,29,4.96833995228338
24.5,105,30,4.8410736254791
24.5,105,31,4.71041671067093
24.5,105,32,4.57641720636187
24.5,105,33,4.43912687735541
24.5,105,34,4.29860152313027
24.5,105,35,4.15490125860313
24.5,105,36,4.00809080603913
24.5,105,37,3.85823979657661
24.5,105,38,3.7054230795077
24.5,105,39,3.54972103709702
24.5,105,40,3.39121990232732
24.5,105,41,3.23001207653071
24.5,105,42,3.06619644339909
24.5,105,43,2.89987867536758
24.5,105,44,2.73117152783463
24.5,105,45,2.5601951161256
24.5,105,46,2.38707716953215
24.5,105,47,2.21195325617642
24.5,105,48,2.03496697187231
24.5,105,49,1.85627008560182
24.5,105,50,1.67602263371545
24.5,105,51,1.4943929545268
24.5,105,52,1.31155765463329
24.5,105,53,1.1277014980915
24.5,105,54,0.943017209544201
24.5,105,55,0.757705182577043
24.5,105,56,0.571973085017375
24.5,105,57,0.386035353616274
24.5,105,58,0.200112571614147
24.5,105,59,0.0144307241120681
24.5,105,60,-0.170779672023947
24.5,105,61,-0.355284564802419
24.5,105,62,-0.53884748878725
24.5,105,63,-0.721230807386796
24.5,105,64,-0.902197068087272
24.5,105,65,-1.08151045951586
24.5,105,66,-1.25893835565236
24.5,105,67,-1.4342529289553
24.5,105,68,-1.60723281077963
24.5,105,69,-1.77766477440312
24.5,105,70,-1.94534541341952
24.5,105,71,-2.11008278636647
24.5,105,72,-2.27169799738672
24.5,105,73,-2.43002668259798
24.5,105,74,-2.58492037275364
24.5,105,75,-2.73624770474901
24.5,105,76,-2.88389545754356
24.5,105,77,-3.02776939204765
24.5,105,78,-3.16779487932104
24.5,105,79,-3.30391730685903
24.5,105,80,-3.43610225856522
24.5,105,81,-3.56433546997011
24.5,105,82,-3.68862256608064
24.5,105,83,-3.80898859467979
24.5,105,84,-3.92547737270303
24.5,105,85,-4.03815066730748
24.5,105,86,-4.14708723628177
24.5,105,87,-4.25238175443718
24.5,105,88,-4.35414365355574
24.5,105,89,-4.45249590338459
24.5,105,90,-4.54757376014667
24.5,105,91,-4.63952350721292
24.5,105,92,-4.72850121010783
24.5,105,93,-4.81467150506781
24.5,105,94,-4.8982064371167
24.5,105,95,-4.97928436022965
24.5,105,96,-5.05808890877788
24.5,105,97,-5.13480804620817
24.5,105,98,-5.20963319391545
24.5,105,99,-5.28275844058628
24.5,105,100,-5.35437982997274
24.5,105,101,-5.42469472311925
24.5,105,102,-5.49390122950926
24.5,105,103,-5.56219770040348
24.5,105,104,-5.62978227677331
24.5,105,105,-5.69685248364932
24.5,105,106,-5.76360486235422
24.5,105,107,-5.8302346319221
24.5,105,108,-5.89693537096791
24.5,105,109,-5.96389871131448
24.5,105,110,-6.03131403476307
24.5,105,111,-6.09936816446817
24.5,105,112,-6.1682450424131
24.5,105,113,-6.23812538445263
24.5,105,114,-6.3091863042706
24.5,105,115,-6.38160089737837
24.5,105,116,-6.45553777594463
24.5,105,117,-6.53116054479463
24.5,105,118,-6.60862720834904
24.5,105,119,-6.68808949759724
24.5,105,120,-6.76969210543191
24.5,105,121,-6.85357181783299
24.5,105,122,-6.93985652751203
24.5,105,123,-7.02866411575544
24.5,105,124,-7.12010118739655
24.5,105,125,-7.21426164317931
24.5,105,126,-7.31122507335305
24.5,105,127,-7.41105495629183
24.5,105,128,-7.51379664643323
24.5,105,129,-7.61947513709998
24.5,105,130,-7.72809258607372
24.5,105,131,-7.83962559547294
24.5,105,132,-7.95402224295211
24.5,105,133,-8.07119886897069
24.5,105,134,-8.19103663543042
24.5,105,135,-8.31337788496175
24.5,105,136,-8.43802234819301
24.5,105,137,-8.56472326907582
24.5,105,138,-8.69318354627035
24.5,105,139,-8.82305202198118
24.5,105,140,-8.95392008833266
24.5,105,141,-9.08531882459291
24.5,105,142,-9.21671692458924
24.5,105,143,-9.34751971957517
24.5,105,144,-9.47706964315974
24.5,105,145,-9.60464851553246
24.5,105,146,-9.72948203622009
24.5,105,147,-9.85074685871045
24.5,105,148,-9.96758056660151
24.5,105,149,-10.0790947704384
24.5,105,150,-10.1843913909158
24.5,105,151,-10.2825819868732
24.5,105,152,-10.3728097327185
24.5,105,153,-10.4542733668388
24.5,105,154,-10.526252148042
24.5,105,155,-10.5881306078702
